date,BAJAJ-AUTO,BEL,BHARTIARTL,M&M,TRENT
2024-03-07 05:30:00,0.7699867436135082,0.5459770114942522,0.2965524694693613,0.2342591388057742,0.9193822543829844
2024-03-11 05:30:00,0.7262007993700692,0.5269396551724133,0.2932022046903706,0.23217770261480242,0.944878830557041
2024-03-12 05:30:00,0.699947173798201,0.467313218390804,0.3014697935804602,0.23269806166254536,0.9467728619299709
2024-03-13 05:30:00,0.6714808280756281,0.36709770114942475,0.26310385820814863,0.2057369585013642,0.9154242144626308
2024-03-14 05:30:00,0.6712117134627045,0.4026580459770108,0.29104074354263454,0.2297059971380233,0.9819824195036679
2024-03-15 05:30:00,0.6646632578815668,0.356681034482758,0.31849130011888027,0.17048263301677968,0.973629255499977
2024-03-18 05:30:00,0.6987710432676464,0.36422413793103403,0.32421917216038043,0.2072655132041088,0.9771016463503484
2024-03-19 05:30:00,0.7223733915418247,0.33189655172413746,0.3275154004106777,0.199362560166513,0.9210577436744218
2024-03-20 05:30:00,0.7214564084163075,0.34662356321839005,0.331243920890522,0.19968778457135228,0.9256228449322532
2024-03-21 05:30:00,0.7443809865542337,0.4141522988505739,0.3193558845779747,0.21363991153895978,0.9434947307075916
2024-03-22 05:30:00,0.7831833268546453,0.418821839080459,0.3358910623581539,0.22206322362429876,0.9176339177310484
2024-03-26 05:30:00,0.7862332924677782,0.43247126436781547,0.31103425915919125,0.21240405880057045,0.8851682774027496
2024-03-27 05:30:00,0.8264908451195541,0.43283045977011425,0.3236788068734462,0.2235917783270438,0.8819872759943672
2024-03-28 05:30:00,0.8236302564562563,0.4475574712643673,0.3277855830541443,0.24973982047612653,0.9173425282890593
2024-04-01 05:30:00,0.80249977573782,0.5165229885057465,0.31562736409812997,0.24622739690386175,0.8876208052061589
2024-04-02 05:30:00,0.8491363414366708,0.5876436781609189,0.30579271587593193,0.28265253024586756,0.8900976154630673
2024-04-03 05:30:00,0.8101346569785381,0.5912356321839074,0.3246514643899274,0.2939378170937925,0.905128454179011
2024-04-04 05:30:00,0.8232315681408138,0.582614942528735,0.3042796930725167,0.302653831143487,0.9441503569520673
2024-04-05 05:30:00,0.7959911889882259,0.6127873563218385,0.28715011347671004,0.30954858852608114,0.909863532611336
2024-04-08 05:30:00,0.8001774163003688,0.6059626436781604,0.30195612233870084,0.3516976713932596,0.9094992958088495
